asset_name,key,value
BLR-1,sh2_approach_c,nan
BLR-1,sh2_fouling_factor,nan
BLR-1,sh2_fouling_resistance_k_kw,nan
BLR-1,desuperheater_duty_gj_h,12.639230467199285
BLR-1,desuperheater_temp_drop_c,30.0
BLR-2,steam_flow_t_h,120.0
BLR-2,steam_pressure_bar,63.0
BLR-2,steam_temperature_c,485.0
BLR-2,feedwater_flow_t_h,124.0
BLR-2,feedwater_temperature_c,140.0
BLR-2,fuel_flow_nm3_h,8400.0
BLR-2,fuel_ch4_mol_pct,90.0
BLR-2,fuel_c2h6_mol_pct,5.0
BLR-2,fuel_c3h8_mol_pct,2.0
BLR-2,fuel_c4h10_mol_pct,0.5
BLR-2,fuel_h2_mol_pct,0.0
BLR-2,fuel_co_mol_pct,0.0
BLR-2,fuel_co2_mol_pct,1.5
BLR-2,fuel_n2_mol_pct,1.0
BLR-2,flue_o2_pct,2.5
BLR-2,stack_temperature_c,165.0
BLR-2,ambient_t_c,25.0
BLR-2,radiation_loss_pct,1.0
BLR-2,cbd_flow_m3_h,2.5
BLR-2,attemperator_spray_t_h,5.0
BLR-2,co2_emission_factor_kg_per_gj,56.1
BLR-2,eco_fw_inlet_t_c,120.0
BLR-2,eco_fw_outlet_t_c,180.0
BLR-2,eco_fw_cp_kj_kg_k,4.2
BLR-2,sh1_steam_pressure_bar,63.0
BLR-2,sh1_steam_inlet_t_c,280.0
BLR-2,sh1_steam_outlet_t_c,350.0
BLR-2,sh1_steam_flow_t_h,120.0
BLR-2,sh2_steam_pressure_bar,63.0
BLR-2,sh2_steam_inlet_t_c,350.0
BLR-2,sh2_steam_outlet_t_c,485.0
BLR-2,sh2_steam_flow_t_h,120.0
BLR-2,aph_air_inlet_t_c,25.0
BLR-2,aph_air_outlet_t_c,180.0
BLR-2,aph_air_flow_nm3_h,88000.0
BLR-2,aph_air_cp_kj_kg_k,1.006
BLR-2,aph_air_density_kg_nm3,1.2
BLR-2,min_steam_flow_t_h,50.0
BLR-2,max_steam_flow_t_h,150.0
BLR-2,max_fuel_flow_nm3_h,10000.0
BLR-2,eco_flue_inlet_t_c,300.0
BLR-2,eco_flue_outlet_t_c,150.0
BLR-2,eco_design_ua_kw_k,150.0
BLR-2,desuperheater_water_t_c,120.0
BLR-2,desuperheater_steam_inlet_t_c,380.0
BLR-2,desuperheater_steam_outlet_t_c,350.0
BLR-2,fuel_lhv_mj_per_nm3,37.89735
BLR-2,total_energy_supply_gj_h,318.33774000000005
BLR-2,useful_heat_gj_h,334.847735774921
BLR-2,boiler_efficiency_pct,92.63414371502519
BLR-2,indirect_efficiency_pct,92.63414371502519
BLR-2,sec_gj_per_t_steam,2.6528145000000003
BLR-2,mass_balance_deviation_pct,5.3061224489795915
BLR-2,energy_balance_deviation_pct,-8.715169498618303
BLR-2,economizer_duty_gj_h,31.247999999999998
BLR-2,economizer_ua_kw_k,133.70038949467386
BLR-2,economizer_approach_c,30.0
BLR-2,economizer_fouling_factor,0.12191146612909054
BLR-2,economizer_fouling_resistance_k_kw,0.0008127431075272695
BLR-2,sh1_duty_gj_h,29.848508137233964
BLR-2,sh1_ua_kw_k,nan
BLR-2,sh1_approach_c,nan
BLR-2,sh1_fouling_factor,nan
BLR-2,sh1_fouling_resistance_k_kw,nan
BLR-2,sh2_duty_gj_h,41.70404728730291
BLR-2,sh2_ua_kw_k,nan
BLR-2,sh2_approach_c,nan
BLR-2,sh2_fouling_factor,nan
BLR-2,sh2_fouling_resistance_k_kw,nan
BLR-2,desuperheater_duty_gj_h,12.639230467199285
BLR-2,desuperheater_temp_drop_c,30.0
BLR-3,steam_flow_t_h,120.0
BLR-3,steam_pressure_bar,63.0
BLR-3,steam_temperature_c,485.0
BLR-3,feedwater_flow_t_h,124.0
BLR-3,feedwater_temperature_c,140.0
BLR-3,fuel_flow_nm3_h,8400.0
BLR-3,fuel_ch4_mol_pct,90.0
BLR-3,fuel_c2h6_mol_pct,5.0
BLR-3,fuel_c3h8_mol_pct,2.0
BLR-3,fuel_c4h10_mol_pct,0.5
BLR-3,fuel_h2_mol_pct,0.0
BLR-3,fuel_co_mol_pct,0.0
BLR-3,fuel_co2_mol_pct,1.5
BLR-3,fuel_n2_mol_pct,1.0
BLR-3,flue_o2_pct,3.0
BLR-3,stack_temperature_c,200.0
BLR-3,ambient_t_c,25.0
BLR-3,radiation_loss_pct,1.0
BLR-3,cbd_flow_m3_h,2.5
BLR-3,attemperator_spray_t_h,5.0
BLR-3,co2_emission_factor_kg_per_gj,56.1
BLR-3,eco_fw_inlet_t_c,120.0
BLR-3,eco_fw_outlet_t_c,180.0
BLR-3,eco_fw_cp_kj_kg_k,4.2
BLR-3,sh1_steam_pressure_bar,63.0
BLR-3,sh1_steam_inlet_t_c,280.0
BLR-3,sh1_steam_outlet_t_c,350.0
BLR-3,sh1_steam_flow_t_h,120.0
BLR-3,sh2_steam_pressure_bar,63.0
BLR-3,sh2_steam_inlet_t_c,350.0
BLR-3,sh2_steam_outlet_t_c,485.0
BLR-3,sh2_steam_flow_t_h,120.0
BLR-3,aph_air_inlet_t_c,25.0
BLR-3,aph_air_outlet_t_c,180.0
BLR-3,aph_air_flow_nm3_h,88000.0
BLR-3,aph_air_cp_kj_kg_k,1.006
BLR-3,aph_air_density_kg_nm3,1.2
BLR-3,min_steam_flow_t_h,50.0
BLR-3,max_steam_flow_t_h,150.0
BLR-3,max_fuel_flow_nm3_h,10000.0
BLR-3,eco_flue_inlet_t_c,300.0
BLR-3,eco_flue_outlet_t_c,150.0
BLR-3,eco_design_ua_kw_k,150.0
BLR-3,desuperheater_water_t_c,120.0
BLR-3,desuperheater_steam_inlet_t_c,380.0
BLR-3,desuperheater_steam_outlet_t_c,350.0
BLR-3,fuel_lhv_mj_per_nm3,37.89735
BLR-3,total_energy_supply_gj_h,318.33774000000005
BLR-3,useful_heat_gj_h,334.847735774921
BLR-3,boiler_efficiency_pct,90.80761308448966
BLR-3,indirect_efficiency_pct,90.80761308448966
BLR-3,sec_gj_per_t_steam,2.6528145000000003
BLR-3,mass_balance_deviation_pct,5.3061224489795915
BLR-3,energy_balance_deviation_pct,-9.926014263865007
BLR-3,economizer_duty_gj_h,31.247999999999998
BLR-3,economizer_ua_kw_k,133.70038949467386
BLR-3,economizer_approach_c,30.0
BLR-3,economizer_fouling_factor,0.12191146612909054
BLR-3,economizer_fouling_resistance_k_kw,0.0008127431075272695
BLR-3,sh1_duty_gj_h,29.848508137233964
BLR-3,sh1_ua_kw_k,nan
BLR-3,sh1_approach_c,nan
BLR-3,sh1_fouling_factor,nan
BLR-3,sh1_fouling_resistance_k_kw,nan
BLR-3,sh2_duty_gj_h,41.70404728730291
BLR-3,sh2_ua_kw_k,nan
BLR-3,sh2_approach_c,nan
BLR-3,sh2_fouling_factor,nan
BLR-3,sh2_fouling_resistance_k_kw,nan
BLR-3,desuperheater_duty_gj_h,12.639230467199285
BLR-3,desuperheater_temp_drop_c,30.0
BLR-4,steam_flow_t_h,120.0
BLR-4,steam_pressure_bar,63.0
BLR-4,steam_temperature_c,485.0
BLR-4,feedwater_flow_t_h,124.0
BLR-4,feedwater_temperature_c,140.0
BLR-4,fuel_flow_nm3_h,8400.0
BLR-4,fuel_ch4_mol_pct,90.0
BLR-4,fuel_c2h6_mol_pct,5.0
BLR-4,fuel_c3h8_mol_pct,2.0
BLR-4,fuel_c4h10_mol_pct,0.5
BLR-4,fuel_h2_mol_pct,0.0
BLR-4,fuel_co_mol_pct,0.0
BLR-4,fuel_co2_mol_pct,1.5
BLR-4,fuel_n2_mol_pct,1.0
BLR-4,flue_o2_pct,5.0
BLR-4,stack_temperature_c,145.0
BLR-4,ambient_t_c,25.0
BLR-4,radiation_loss_pct,1.0
BLR-4,cbd_flow_m3_h,2.5
BLR-4,attemperator_spray_t_h,5.0
BLR-4,co2_emission_factor_kg_per_gj,56.1
BLR-4,eco_fw_inlet_t_c,120.0
BLR-4,eco_fw_outlet_t_c,180.0
BLR-4,eco_fw_cp_kj_kg_k,4.2
BLR-4,sh1_steam_pressure_bar,63.0
BLR-4,sh1_steam_inlet_t_c,280.0
BLR-4,sh1_steam_outlet_t_c,350.0
BLR-4,sh1_steam_flow_t_h,120.0
BLR-4,sh2_steam_pressure_bar,63.0
BLR-4,sh2_steam_inlet_t_c,350.0
BLR-4,sh2_steam_outlet_t_c,485.0
BLR-4,sh2_steam_flow_t_h,120.0
BLR-4,aph_air_inlet_t_c,25.0
BLR-4,aph_air_outlet_t_c,180.0
BLR-4,aph_air_flow_nm3_h,88000.0
BLR-4,aph_air_cp_kj_kg_k,1.006
BLR-4,aph_air_density_kg_nm3,1.2
BLR-4,min_steam_flow_t_h,50.0
BLR-4,max_steam_flow_t_h,150.0
BLR-4,max_fuel_flow_nm3_h,10000.0
BLR-4,eco_flue_inlet_t_c,300.0
BLR-4,eco_flue_outlet_t_c,150.0
BLR-4,eco_design_ua_kw_k,150.0
BLR-4,desuperheater_water_t_c,120.0
BLR-4,desuperheater_steam_inlet_t_c,380.0
BLR-4,desuperheater_steam_outlet_t_c,350.0
BLR-4,fuel_lhv_mj_per_nm3,37.89735
BLR-4,total_energy_supply_gj_h,318.33774000000005
BLR-4,useful_heat_gj_h,334.847735774921
BLR-4,boiler_efficiency_pct,92.80615487064124
BLR-4,indirect_efficiency_pct,92.80615487064124
BLR-4,sec_gj_per_t_steam,2.6528145000000003
BLR-4,mass_balance_deviation_pct,5.3061224489795915
BLR-4,energy_balance_deviation_pct,-8.599460402337447
BLR-4,economizer_duty_gj_h,31.247999999999998
BLR-4,economizer_ua_kw_k,133.70038949467386
BLR-4,economizer_approach_c,30.0
BLR-4,economizer_fouling_factor,0.12191146612909054
BLR-4,economizer_fouling_resistance_k_kw,0.0008127431075272695
BLR-4,sh1_duty_gj_h,29.848508137233964
BLR-4,sh1_ua_kw_k,nan
BLR-4,sh1_approach_c,nan
BLR-4,sh1_fouling_factor,nan
BLR-4,sh1_fouling_resistance_k_kw,nan
BLR-4,sh2_duty_gj_h,41.70404728730291
BLR-4,sh2_ua_kw_k,nan
BLR-4,sh2_approach_c,nan
BLR-4,sh2_fouling_factor,nan
BLR-4,sh2_fouling_resistance_k_kw,nan
BLR-4,desuperheater_duty_gj_h,12.639230467199285
BLR-4,desuperheater_temp_drop_c,30.0
BLR-5,steam_flow_t_h,120.0
BLR-5,steam_pressure_bar,63.0
BLR-5,steam_temperature_c,485.0
BLR-5,feedwater_flow_t_h,124.0
BLR-5,feedwater_temperature_c,140.0
BLR-5,fuel_flow_nm3_h,8400.0
BLR-5,fuel_ch4_mol_pct,90.0
BLR-5,fuel_c2h6_mol_pct,5.0
BLR-5,fuel_c3h8_mol_pct,2.0
BLR-5,fuel_c4h10_mol_pct,0.5
BLR-5,fuel_h2_mol_pct,0.0
BLR-5,fuel_co_mol_pct,0.0
BLR-5,fuel_co2_mol_pct,1.5
BLR-5,fuel_n2_mol_pct,1.0
BLR-5,flue_o2_pct,2.5
BLR-5,stack_temperature_c,145.0
BLR-5,ambient_t_c,25.0
BLR-5,radiation_loss_pct,1.0
BLR-5,cbd_flow_m3_h,2.5
BLR-5,attemperator_spray_t_h,5.0
BLR-5,co2_emission_factor_kg_per_gj,56.1
BLR-5,eco_fw_inlet_t_c,120.0
BLR-5,eco_fw_outlet_t_c,180.0
BLR-5,eco_fw_cp_kj_kg_k,4.2
BLR-5,sh1_steam_pressure_bar,63.0
BLR-5,sh1_steam_inlet_t_c,280.0
BLR-5,sh1_steam_outlet_t_c,350.0
BLR-5,sh1_steam_flow_t_h,120.0
BLR-5,sh2_steam_pressure_bar,63.0
BLR-5,sh2_steam_inlet_t_c,350.0
BLR-5,sh2_steam_outlet_t_c,485.0
BLR-5,sh2_steam_flow_t_h,120.0
BLR-5,aph_air_inlet_t_c,25.0
BLR-5,aph_air_outlet_t_c,180.0
BLR-5,aph_air_flow_nm3_h,88000.0
BLR-5,aph_air_cp_kj_kg_k,1.006
BLR-5,aph_air_density_kg_nm3,1.2
BLR-5,min_steam_flow_t_h,50.0
BLR-5,max_steam_flow_t_h,150.0
BLR-5,max_fuel_flow_nm3_h,10000.0
BLR-5,eco_flue_inlet_t_c,300.0
BLR-5,eco_flue_outlet_t_c,150.0
BLR-5,eco_design_ua_kw_k,150.0
BLR-5,desuperheater_water_t_c,120.0
BLR-5,desuperheater_steam_inlet_t_c,380.0
BLR-5,desuperheater_steam_outlet_t_c,350.0
BLR-5,fuel_lhv_mj_per_nm3,37.89735
BLR-5,total_energy_supply_gj_h,318.33774000000005
BLR-5,useful_heat_gj_h,334.847735774921
BLR-5,boiler_efficiency_pct,93.55869972956006
BLR-5,indirect_efficiency_pct,93.55869972956006
BLR-5,sec_gj_per_t_steam,2.6528145000000003
BLR-5,mass_balance_deviation_pct,5.3061224489795915
BLR-5,energy_balance_deviation_pct,-8.089767563082647
BLR-5,economizer_duty_gj_h,31.247999999999998
BLR-5,economizer_ua_kw_k,133.70038949467386
BLR-5,economizer_approach_c,30.0
BLR-5,economizer_fouling_factor,0.12191146612909054
BLR-5,economizer_fouling_resistance_k_kw,0.0008127431075272695
BLR-5,sh1_duty_gj_h,29.848508137233964
BLR-5,sh1_ua_kw_k,nan
BLR-5,sh1_approach_c,nan
BLR-5,sh1_fouling_factor,nan
BLR-5,sh1_fouling_resistance_k_kw,nan
BLR-5,sh2_duty_gj_h,41.70404728730291
BLR-5,sh2_ua_kw_k,nan
BLR-5,sh2_approach_c,nan
BLR-5,sh2_fouling_factor,nan
BLR-5,sh2_fouling_resistance_k_kw,nan
BLR-5,desuperheater_duty_gj_h,12.639230467199285
BLR-5,desuperheater_temp_drop_c,30.0
BLR-6,steam_flow_t_h,120.0
BLR-6,steam_pressure_bar,63.0
BLR-6,steam_temperature_c,485.0
BLR-6,feedwater_flow_t_h,124.0
BLR-6,feedwater_temperature_c,140.0
BLR-6,fuel_flow_nm3_h,8400.0
BLR-6,fuel_ch4_mol_pct,90.0
BLR-6,fuel_c2h6_mol_pct,5.0
BLR-6,fuel_c3h8_mol_pct,2.0
BLR-6,fuel_c4h10_mol_pct,0.5
BLR-6,fuel_h2_mol_pct,0.0
BLR-6,fuel_co_mol_pct,0.0
BLR-6,fuel_co2_mol_pct,1.5
BLR-6,fuel_n2_mol_pct,1.0
BLR-6,flue_o2_pct,8.0
BLR-6,stack_temperature_c,230.0
BLR-6,ambient_t_c,25.0
BLR-6,radiation_loss_pct,1.0
BLR-6,cbd_flow_m3_h,2.5
BLR-6,attemperator_spray_t_h,5.0
BLR-6,co2_emission_factor_kg_per_gj,56.1
BLR-6,eco_fw_inlet_t_c,120.0
BLR-6,eco_fw_outlet_t_c,180.0
BLR-6,eco_fw_cp_kj_kg_k,4.2
BLR-6,sh1_steam_pressure_bar,63.0
BLR-6,sh1_steam_inlet_t_c,280.0
BLR-6,sh1_steam_outlet_t_c,350.0
BLR-6,sh1_steam_flow_t_h,120.0
BLR-6,sh2_steam_pressure_bar,63.0
BLR-6,sh2_steam_inlet_t_c,350.0
BLR-6,sh2_steam_outlet_t_c,485.0
BLR-6,sh2_steam_flow_t_h,120.0
BLR-6,aph_air_inlet_t_c,25.0
BLR-6,aph_air_outlet_t_c,180.0
BLR-6,aph_air_flow_nm3_h,88000.0
BLR-6,aph_air_cp_kj_kg_k,1.006
BLR-6,aph_air_density_kg_nm3,1.2
BLR-6,min_steam_flow_t_h,50.0
BLR-6,max_steam_flow_t_h,150.0
BLR-6,max_fuel_flow_nm3_h,10000.0
BLR-6,eco_flue_inlet_t_c,300.0
BLR-6,eco_flue_outlet_t_c,150.0
BLR-6,eco_design_ua_kw_k,150.0
BLR-6,desuperheater_water_t_c,120.0
BLR-6,desuperheater_steam_inlet_t_c,380.0
BLR-6,desuperheater_steam_outlet_t_c,350.0
BLR-6,fuel_lhv_mj_per_nm3,37.89735
BLR-6,total_energy_supply_gj_h,318.33774000000005
BLR-6,useful_heat_gj_h,334.847735774921
BLR-6,boiler_efficiency_pct,86.08118908817616
BLR-6,indirect_efficiency_pct,86.08118908817616
BLR-6,sec_gj_per_t_steam,2.6528145000000003
BLR-6,mass_balance_deviation_pct,5.3061224489795915
BLR-6,energy_balance_deviation_pct,-12.915100395033047
BLR-6,economizer_duty_gj_h,31.247999999999998
BLR-6,economizer_ua_kw_k,133.70038949467386
BLR-6,economizer_approach_c,30.0
BLR-6,economizer_fouling_factor,0.12191146612909054
BLR-6,economizer_fouling_resistance_k_kw,0.0008127431075272695
BLR-6,sh1_duty_gj_h,29.848508137233964
BLR-6,sh1_ua_kw_k,nan
BLR-6,sh1_approach_c,nan
BLR-6,sh1_fouling_factor,nan
BLR-6,sh1_fouling_resistance_k_kw,nan
BLR-6,sh2_duty_gj_h,41.70404728730291
BLR-6,sh2_ua_kw_k,nan
BLR-6,sh2_approach_c,nan
BLR-6,sh2_fouling_factor,nan
BLR-6,sh2_fouling_resistance_k_kw,nan
BLR-6,desuperheater_duty_gj_h,12.639230467199285
BLR-6,desuperheater_temp_drop_c,30.0
