model_id,run_id,timestamp,element_code,attribute,value
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,14.192700000000002
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,20.95845
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,126.991
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,392.03490644676674
furnace_ranking_v1,demo_20260429_224936,2026-03-29T00:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,1.1127760274076826e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,4.9726593183833785
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,HC_Flow_CV_Max_OP,67.182
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,DS_Flow_CV_Max_OP,80.8829
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,fuel_gas_pressure,-1078.7000793775
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Damper_Opening,-5.932000000000002
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Flow_Control_Valve_OP,9.117099999999994
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Total_Runtime,96.2522
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,ethylene_yield,59.93658521577947
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,68fadd62-8e82-4037-93de-78c6c0735184,specific_energy_consumption,9.005985453406093e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Max_CPR,4.9726593183833785
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,HC_Flow_CV_Max_OP,67.182
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,DS_Flow_CV_Max_OP,80.8829
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,fuel_gas_pressure,-1078.7000793775
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,7.486699999999999
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,9.117099999999994
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,119.4827
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,64.85701950591947
furnace_ranking_v1,demo_20260429_224936,2026-03-29T01:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,8.057424884781921e-07
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,1.1700338687414142
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,HC_Flow_CV_Max_OP,43.1101
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,DS_Flow_CV_Max_OP,70.0565
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,fuel_gas_pressure,-1604.5949101975
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Damper_Opening,52.4817
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Flow_Control_Valve_OP,19.9435
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Total_Runtime,93.75569999999999
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,ethylene_yield,187.88327350888895
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,68fadd62-8e82-4037-93de-78c6c0735184,specific_energy_consumption,2.6706546395535487e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Max_CPR,1.1700338687414142
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,HC_Flow_CV_Max_OP,43.1101
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,DS_Flow_CV_Max_OP,70.0565
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,fuel_gas_pressure,-1604.5949101975
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,28.872300000000003
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,19.9435
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,79.37960000000001
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,122.2649991462807
furnace_ranking_v1,demo_20260429_224936,2026-03-29T02:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,1.4573412605798116e-07
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,2.3036650686457043
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,HC_Flow_CV_Max_OP,79.0201
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,DS_Flow_CV_Max_OP,51.856449999999995
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,fuel_gas_pressure,-1028.2940427899998
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Damper_Opening,-1.0730999999999966
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Flow_Control_Valve_OP,10.9799
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Total_Runtime,81.0747
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,ethylene_yield,187.93154681506297
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,68fadd62-8e82-4037-93de-78c6c0735184,specific_energy_consumption,2.6930705637449254e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Max_CPR,2.3036650686457043
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,HC_Flow_CV_Max_OP,79.0201
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,DS_Flow_CV_Max_OP,51.856449999999995
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,fuel_gas_pressure,-1028.2940427899998
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,52.6797
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,10.9799
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,100.3019
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,37.41888612878197
furnace_ranking_v1,demo_20260429_224936,2026-03-29T03:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,1.851140128350857e-05
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,0.5154264862427715
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,HC_Flow_CV_Max_OP,89.3752
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,DS_Flow_CV_Max_OP,70.64885
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,fuel_gas_pressure,-1643.3869593600002
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Damper_Opening,25.9107
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Flow_Control_Valve_OP,0.6247999999999934
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,max_cpr,0.35457351375722845
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Total_Runtime,31.6588
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,ethylene_yield,226.09361754732979
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,68fadd62-8e82-4037-93de-78c6c0735184,specific_energy_consumption,6.102202969968346e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Max_CPR,0.5154264862427715
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,HC_Flow_CV_Max_OP,89.3752
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,DS_Flow_CV_Max_OP,70.64885
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,fuel_gas_pressure,-1643.3869593600002
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,46.3265
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,0.6247999999999934
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.35457351375722845
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,43.7521
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,300.567530888133
furnace_ranking_v1,demo_20260429_224936,2026-03-29T04:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,6.607307914874083e-05
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,4.876560748971161
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,HC_Flow_CV_Max_OP,63.1103
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,DS_Flow_CV_Max_OP,83.81905
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,fuel_gas_pressure,-1247.78317599
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Damper_Opening,15.810500000000005
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Flow_Control_Valve_OP,6.180949999999996
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Total_Runtime,52.4269
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,ethylene_yield,300.18208717423465
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,68fadd62-8e82-4037-93de-78c6c0735184,specific_energy_consumption,9.474372602331092e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Max_CPR,4.876560748971161
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,HC_Flow_CV_Max_OP,63.1103
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,DS_Flow_CV_Max_OP,83.81905
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,fuel_gas_pressure,-1247.78317599
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,0.077699999999993
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,6.180949999999996
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,86.8309
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,25.474822961198317
furnace_ranking_v1,demo_20260429_224936,2026-03-29T05:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,1.918768673605551e-05
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,1.6341844995574912
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,HC_Flow_CV_Max_OP,85.4517
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,DS_Flow_CV_Max_OP,70.06735
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,fuel_gas_pressure,-1009.14042384
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Damper_Opening,53.3078
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Flow_Control_Valve_OP,4.548299999999998
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Total_Runtime,85.68010000000001
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,ethylene_yield,134.49923135497033
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,68fadd62-8e82-4037-93de-78c6c0735184,specific_energy_consumption,1.6437285057851885e-06
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Max_CPR,1.6341844995574912
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,HC_Flow_CV_Max_OP,85.4517
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,DS_Flow_CV_Max_OP,70.06735
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,fuel_gas_pressure,-1009.14042384
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,draft_pressure,1.5
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Damper_Opening,-14.005399999999995
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Flow_Control_Valve_OP,4.548299999999998
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,max_cpr,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Total_Runtime,81.833
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,Feed_Type,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,percent_above_threshold,0.0
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,ethylene_yield,118.44083648208823
furnace_ranking_v1,demo_20260429_224936,2026-03-29T06:00:00,f5b1509b-eaa9-452d-8898-eaf6beb6f376,specific_energy_consumption,1.5502167257128827e-05
furnace_ranking_v1,demo_20260429_224936,2026-03-29T07:00:00,68fadd62-8e82-4037-93de-78c6c0735184,Max_CPR,1.190385406622675
