timestamp,UN.UO.AMBIENT_TEMP,UN.UO.RELATIVE_HUMIDITY_CLEAN,UN.UO.BOILER_LHV,UN.UO.BFW_PRESSURE_TO_BOILER,UN.UO.BOILER_FG_CH4_CONCENTRATION,UN.UO.BOILER_FG_ETHANE_CONCENTRATION,UN.UO.BOILER_FG_ETHYLENE_CONCENTRATION,UN.UO.BOILER_FG_PROPANE_CONCENTRATION,UN.UO.BOILER_FG_NC4_CONCENTRATION,UN.UO.BOILER_FG_IC4_CONCENTRATION,UN.UO.BOILER_FG_NC5_CONCENTRATION,UN.UO.BOILER_FG_IC5_CONCENTRATION,UN.UO.BOILER_FG_N2_CONCENTRATION,UN.UO.BOILER_FG_HYDROGEN_CONCENTRATION,UN.UO.71FI1101.PV,UN.UO.BO-7101A.Boiler_Corrected_Fuel_Flow_PEEO_CALC_OUTPUT,UN.UO.71FI1108.PV,UN.UO.BO-71011.STEAM_DRUM_PRESSURE,UN.UO.BO-71011.BFW_TO_ECONOMIZER,UN.UO.BO-71011.BFW_TO_DESUPERHEATER,UN.UO.BO-71011.ECONOMIZER_OUTLET_TEMP,UN.UO.BO-71011.ECONOMIZER_INLET_TEMP,UN.UO.BO-71011.STACK_TEMP,UN.UO.BO-71011.COMBUSTION_AIR_TEMP,UN.UO.BO-71011.FUEL_GAS_TEMP,UN.UO.BO-71011.FLUE_O2_PCT,UN.UO.BO-71011.CBD_BLOWDOWN,UN.UO.BO-71011.COMBUSTION_AIR_FLOW,UN.UO.BO-71011.SH_INLET_TEMP,UN.UO.BO-71011.DESUPERHEATER_TEMP,UN.UO.BO-71011.STEAM_T,UN.UO.BO-71011.STEAM_P,UN.UO.71FI1201.PV,UN.UO.BO-7101B.Boiler_Corrected_Fuel_Flow_PEEO_CALC_OUTPUT,UN.UO.71FI1208.PV,UN.UO.BO-71012.STEAM_DRUM_PRESSURE,UN.UO.BO-71012.BFW_TO_ECONOMIZER,UN.UO.BO-71012.BFW_TO_DESUPERHEATER,UN.UO.BO-71012.ECONOMIZER_OUTLET_TEMP,UN.UO.BO-71012.ECONOMIZER_INLET_TEMP,UN.UO.BO-71012.STACK_TEMP,UN.UO.BO-71012.COMBUSTION_AIR_TEMP,UN.UO.BO-71012.FUEL_GAS_TEMP,UN.UO.BO-71012.FLUE_O2_PCT,UN.UO.BO-71012.CBD_BLOWDOWN,UN.UO.BO-71012.COMBUSTION_AIR_FLOW,UN.UO.BO-71012.SH_INLET_TEMP,UN.UO.BO-71012.DESUPERHEATER_TEMP,UN.UO.BO-71012.STEAM_T,UN.UO.BO-71012.STEAM_P,UN.UO.71FI1301.PV,UN.UO.BO-7101C.Boiler_Corrected_Fuel_Flow_PEEO_CALC_OUTPUT,UN.UO.71FI1308.PV,UN.UO.BO-71013.STEAM_DRUM_PRESSURE,UN.UO.BO-71013.BFW_TO_ECONOMIZER,UN.UO.BO-71013.BFW_TO_DESUPERHEATER,UN.UO.BO-71013.ECONOMIZER_OUTLET_TEMP,UN.UO.BO-71013.ECONOMIZER_INLET_TEMP,UN.UO.BO-71013.STACK_TEMP,UN.UO.BO-71013.COMBUSTION_AIR_TEMP,UN.UO.BO-71013.FUEL_GAS_TEMP,UN.UO.BO-71013.FLUE_O2_PCT,UN.UO.BO-71013.CBD_BLOWDOWN,UN.UO.BO-71013.COMBUSTION_AIR_FLOW,UN.UO.BO-71013.SH_INLET_TEMP,UN.UO.BO-71013.DESUPERHEATER_TEMP,UN.UO.BO-71013.STEAM_T,UN.UO.BO-71013.STEAM_P,UN.UO.71FI1401.PV,UN.UO.BO-7101D.Boiler_Corrected_Fuel_Flow_PEEO_CALC_OUTPUT,UN.UO.71FI1408.PV,UN.UO.BO-71014.STEAM_DRUM_PRESSURE,UN.UO.BO-71014.BFW_TO_ECONOMIZER,UN.UO.BO-71014.BFW_TO_DESUPERHEATER,UN.UO.BO-71014.ECONOMIZER_OUTLET_TEMP,UN.UO.BO-71014.ECONOMIZER_INLET_TEMP,UN.UO.BO-71014.STACK_TEMP,UN.UO.BO-71014.COMBUSTION_AIR_TEMP,UN.UO.BO-71014.FUEL_GAS_TEMP,UN.UO.BO-71014.FLUE_O2_PCT,UN.UO.BO-71014.CBD_BLOWDOWN,UN.UO.BO-71014.COMBUSTION_AIR_FLOW,UN.UO.BO-71014.SH_INLET_TEMP,UN.UO.BO-71014.DESUPERHEATER_TEMP,UN.UO.BO-71014.STEAM_T,UN.UO.BO-71014.STEAM_P,UN.UO.71FI1501A.PV,UN.UO.PK-7104E.Boiler_Corrected_Fuel_Flow_PEEO_CALC_OUTPUT,UN.UO.71FI1508.PV,UN.UO.BO-71015.STEAM_DRUM_PRESSURE,UN.UO.BO-71015.BFW_TO_ECONOMIZER,UN.UO.BO-71015.BFW_TO_DESUPERHEATER,UN.UO.BO-71015.ECONOMIZER_OUTLET_TEMP,UN.UO.BO-71015.ECONOMIZER_INLET_TEMP,UN.UO.BO-71015.STACK_TEMP,UN.UO.BO-71015.COMBUSTION_AIR_TEMP,UN.UO.BO-71015.FUEL_GAS_TEMP,UN.UO.BO-71015.FLUE_O2_PCT,UN.UO.BO-71015.CBD_BLOWDOWN,UN.UO.BO-71015.COMBUSTION_AIR_FLOW,UN.UO.BO-71015.SH_INLET_TEMP,UN.UO.BO-71015.DESUPERHEATER_TEMP,UN.UO.BO-71015.STEAM_T,UN.UO.BO-71015.STEAM_P
2026-05-06 10:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 11:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 12:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 13:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 14:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 15:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 16:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 17:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 18:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 19:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 20:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 21:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 22:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-06 23:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
2026-05-07 00:00:00,27.0,0.0,11250.0,0.0,85.0,8.0,0.5,3.0,0.6,0.4,0.1,0.1,2.0,0.3,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0,140000.0,11500.0,4500.0,45.0,145000.0,3500.0,230.0,105.0,215.0,28.0,35.0,2.8,1400.0,180000.0,260.0,400.0,395.0,42.0
