asset_name,key,value
BLR-1,aph_air_inlet_t_c,32.0
BLR-1,aph_air_outlet_t_c,210.0
BLR-1,aph_air_flow_nm3_h,86000.0
BLR-1,aph_air_cp_kj_kg_k,1.006
BLR-1,aph_air_density_kg_nm3,1.2
BLR-1,min_steam_flow_t_h,50.0
BLR-1,max_steam_flow_t_h,140.0
BLR-1,max_fuel_flow_nm3_h,10500.0
BLR-1,mass_balance_threshold_pct,2.0
BLR-1,energy_balance_threshold_pct,2.0
BLR-1,use_direct_efficiency,0.0
BLR-1,fuel_lhv_mj_per_nm3,37.75014
BLR-1,total_energy_supply_gj_h,315.213669
BLR-1,useful_heat_gj_h,330.27387752408873
BLR-1,boiler_efficiency_pct,92.79205717625265
BLR-1,indirect_efficiency_pct,92.79205717625265
BLR-1,sec_gj_per_t_steam,2.671302279661017
BLR-1,mass_balance_deviation_pct,5.241264559068217
BLR-1,energy_balance_deviation_pct,-8.363760093366055
BLR-1,economizer_duty_gj_h,29.067719999999998
BLR-1,economizer_ua_kw_k,127.64478879535406
BLR-1,economizer_approach_c,30.0
BLR-1,economizer_fouling_factor,0.25347851259732423
BLR-1,economizer_fouling_resistance_k_kw,0.0015842407037332754
BLR-1,sh1_duty_gj_h,29.967035344597935
BLR-1,sh1_ua_kw_k,28.326397762593594
BLR-1,sh1_approach_c,215.0
BLR-1,sh1_fouling_factor,2.3537621266284763
BLR-1,sh1_fouling_resistance_k_kw,0.02477644343819449
BLR-1,sh2_duty_gj_h,37.62489992460449
BLR-1,sh2_ua_kw_k,22.13771425239554
BLR-1,sh2_approach_c,390.0
BLR-1,sh2_fouling_factor,2.38788364258899
BLR-1,sh2_fouling_resistance_k_kw,0.03183844856785319
BLR-1,desuperheater_duty_gj_h,11.160342366082027
BLR-1,desuperheater_temp_drop_c,40.0
BLR-2,steam_flow_t_h,125.0
BLR-2,steam_pressure_bar,63.0
BLR-2,steam_temperature_c,483.0
BLR-2,feedwater_flow_t_h,129.0
BLR-2,feedwater_temperature_c,142.0
BLR-2,fuel_flow_nm3_h,8700.0
BLR-2,fuel_ch4_mol_pct,90.5
BLR-2,fuel_c2h6_mol_pct,4.8
BLR-2,fuel_c3h8_mol_pct,1.9
BLR-2,fuel_c4h10_mol_pct,0.4
BLR-2,fuel_h2_mol_pct,0.1
BLR-2,fuel_co_mol_pct,0.0
BLR-2,fuel_co2_mol_pct,1.3
BLR-2,fuel_n2_mol_pct,1.0
BLR-2,flue_o2_pct,2.8
BLR-2,stack_temperature_c,155.0
BLR-2,ambient_t_c,32.0
BLR-2,radiation_loss_pct,0.8
BLR-2,cbd_flow_m3_h,2.4
BLR-2,attemperator_spray_t_h,5.0
BLR-2,co2_emission_factor_kg_per_gj,56.1
BLR-2,eco_fw_inlet_t_c,142.0
BLR-2,eco_fw_outlet_t_c,200.0
BLR-2,eco_fw_cp_kj_kg_k,4.18
BLR-2,eco_flue_inlet_t_c,305.0
BLR-2,eco_flue_outlet_t_c,155.0
BLR-2,eco_design_ua_kw_k,160.0
BLR-2,sh1_steam_pressure_bar,63.0
BLR-2,sh1_steam_inlet_t_c,290.0
BLR-2,sh1_steam_outlet_t_c,358.0
BLR-2,sh1_steam_flow_t_h,125.0
BLR-2,sh1_flue_inlet_t_c,740.0
BLR-2,sh1_flue_outlet_t_c,495.0
BLR-2,sh1_design_ua_kw_k,95.0
BLR-2,sh2_steam_pressure_bar,63.0
BLR-2,sh2_steam_inlet_t_c,358.0
BLR-2,sh2_steam_outlet_t_c,483.0
BLR-2,sh2_steam_flow_t_h,125.0
BLR-2,sh2_flue_inlet_t_c,1040.0
BLR-2,sh2_flue_outlet_t_c,740.0
BLR-2,sh2_design_ua_kw_k,75.0
BLR-2,desuperheater_water_t_c,142.0
BLR-2,desuperheater_steam_inlet_t_c,395.0
BLR-2,desuperheater_steam_outlet_t_c,358.0
BLR-2,aph_air_inlet_t_c,32.0
BLR-2,aph_air_outlet_t_c,205.0
BLR-2,aph_air_flow_nm3_h,89000.0
BLR-2,aph_air_cp_kj_kg_k,1.006
BLR-2,aph_air_density_kg_nm3,1.2
BLR-2,min_steam_flow_t_h,50.0
BLR-2,max_steam_flow_t_h,140.0
BLR-2,max_fuel_flow_nm3_h,10500.0
BLR-2,mass_balance_threshold_pct,2.0
BLR-2,energy_balance_threshold_pct,2.0
BLR-2,use_direct_efficiency,0.0
BLR-2,fuel_lhv_mj_per_nm3,37.75014
BLR-2,total_energy_supply_gj_h,328.426218
BLR-2,useful_heat_gj_h,347.12993708233876
BLR-2,boiler_efficiency_pct,93.52794257065416
BLR-2,indirect_efficiency_pct,93.52794257065416
BLR-2,sec_gj_per_t_steam,2.627409744
BLR-2,mass_balance_deviation_pct,5.180533751962319
BLR-2,energy_balance_deviation_pct,-8.397466769811821
BLR-2,economizer_duty_gj_h,31.274759999999997
BLR-2,economizer_ua_kw_k,197.26243186572685
BLR-2,economizer_approach_c,13.0
BLR-2,economizer_fouling_factor,-0.1888977617952654
BLR-2,economizer_fouling_resistance_k_kw,-0.0011806110112204098
BLR-2,sh1_duty_gj_h,28.31265998694596
BLR-2,sh1_ua_kw_k,27.655524991200913
BLR-2,sh1_approach_c,205.0
BLR-2,sh1_fouling_factor,2.4351183002393157
BLR-2,sh1_fouling_resistance_k_kw,0.025632824213045434
BLR-2,sh2_duty_gj_h,39.9632411145638
BLR-2,sh2_ua_kw_k,23.9236854548139
BLR-2,sh2_approach_c,382.0
BLR-2,sh2_fouling_factor,2.1349684872615886
BLR-2,sh2_fouling_resistance_k_kw,0.028466246496821182
BLR-2,desuperheater_duty_gj_h,12.286667838710999
BLR-2,desuperheater_temp_drop_c,37.0
BLR-3,steam_flow_t_h,110.0
BLR-3,steam_pressure_bar,63.0
BLR-3,steam_temperature_c,480.0
BLR-3,feedwater_flow_t_h,114.0
BLR-3,feedwater_temperature_c,135.0
BLR-3,fuel_flow_nm3_h,7950.0
BLR-3,fuel_ch4_mol_pct,90.5
BLR-3,fuel_c2h6_mol_pct,4.8
BLR-3,fuel_c3h8_mol_pct,1.9
BLR-3,fuel_c4h10_mol_pct,0.4
BLR-3,fuel_h2_mol_pct,0.1
BLR-3,fuel_co_mol_pct,0.0
BLR-3,fuel_co2_mol_pct,1.3
BLR-3,fuel_n2_mol_pct,1.0
BLR-3,flue_o2_pct,4.5
BLR-3,stack_temperature_c,195.0
BLR-3,ambient_t_c,32.0
BLR-3,radiation_loss_pct,1.0
BLR-3,cbd_flow_m3_h,2.0
BLR-3,attemperator_spray_t_h,3.5
BLR-3,co2_emission_factor_kg_per_gj,56.1
BLR-3,eco_fw_inlet_t_c,135.0
BLR-3,eco_fw_outlet_t_c,190.0
BLR-3,eco_fw_cp_kj_kg_k,4.18
BLR-3,eco_flue_inlet_t_c,320.0
BLR-3,eco_flue_outlet_t_c,195.0
BLR-3,eco_design_ua_kw_k,160.0
BLR-3,sh1_steam_pressure_bar,63.0
BLR-3,sh1_steam_inlet_t_c,280.0
BLR-3,sh1_steam_outlet_t_c,355.0
BLR-3,sh1_steam_flow_t_h,110.0
BLR-3,sh1_flue_inlet_t_c,760.0
BLR-3,sh1_flue_outlet_t_c,510.0
BLR-3,sh1_design_ua_kw_k,95.0
BLR-3,sh2_steam_pressure_bar,63.0
BLR-3,sh2_steam_inlet_t_c,355.0
BLR-3,sh2_steam_outlet_t_c,480.0
BLR-3,sh2_steam_flow_t_h,110.0
BLR-3,sh2_flue_inlet_t_c,1060.0
BLR-3,sh2_flue_outlet_t_c,760.0
BLR-3,sh2_design_ua_kw_k,75.0
BLR-3,desuperheater_water_t_c,135.0
BLR-3,desuperheater_steam_inlet_t_c,390.0
BLR-3,desuperheater_steam_outlet_t_c,355.0
BLR-3,aph_air_inlet_t_c,32.0
BLR-3,aph_air_outlet_t_c,215.0
BLR-3,aph_air_flow_nm3_h,82000.0
BLR-3,aph_air_cp_kj_kg_k,1.006
BLR-3,aph_air_density_kg_nm3,1.2
BLR-3,min_steam_flow_t_h,50.0
BLR-3,max_steam_flow_t_h,140.0
BLR-3,max_fuel_flow_nm3_h,10500.0
BLR-3,mass_balance_threshold_pct,2.0
BLR-3,energy_balance_threshold_pct,2.0
BLR-3,use_direct_efficiency,0.0
BLR-3,fuel_lhv_mj_per_nm3,37.75014
BLR-3,total_energy_supply_gj_h,300.11361300000004
BLR-3,useful_heat_gj_h,307.96330556637355
BLR-3,boiler_efficiency_pct,90.75221226123699
BLR-3,indirect_efficiency_pct,90.75221226123699
BLR-3,sec_gj_per_t_steam,2.728305572727273
BLR-3,mass_balance_deviation_pct,4.910714285714286
BLR-3,energy_balance_deviation_pct,-8.421507047293957
BLR-3,economizer_duty_gj_h,26.2086
BLR-3,economizer_ua_kw_k,80.4135893045874
BLR-3,economizer_approach_c,60.0
BLR-3,economizer_fouling_factor,0.9897134474865728
BLR-3,economizer_fouling_resistance_k_kw,0.006185709046791079
BLR-3,sh1_duty_gj_h,28.950461626287197
BLR-3,sh1_ua_kw_k,26.0006282399087
BLR-3,sh1_approach_c,230.0
BLR-3,sh1_fouling_factor,2.6537578678265654
BLR-3,sh1_fouling_resistance_k_kw,0.027934293345542795
BLR-3,sh2_duty_gj_h,35.31397312660158
BLR-3,sh2_ua_kw_k,20.13126493537698
BLR-3,sh2_approach_c,405.0
BLR-3,sh2_fouling_factor,2.725548307111162
BLR-3,sh2_fouling_resistance_k_kw,0.03634064409481549
BLR-3,desuperheater_duty_gj_h,8.675206032174561
BLR-3,desuperheater_temp_drop_c,35.0
BLR-4,steam_flow_t_h,130.0
BLR-4,steam_pressure_bar,63.0
BLR-4,steam_temperature_c,487.0
BLR-4,feedwater_flow_t_h,135.0
BLR-4,feedwater_temperature_c,140.0
BLR-4,fuel_flow_nm3_h,9050.0
BLR-4,fuel_ch4_mol_pct,90.5
BLR-4,fuel_c2h6_mol_pct,4.8
BLR-4,fuel_c3h8_mol_pct,1.9
BLR-4,fuel_c4h10_mol_pct,0.4
BLR-4,fuel_h2_mol_pct,0.1
BLR-4,fuel_co_mol_pct,0.0
BLR-4,fuel_co2_mol_pct,1.3
BLR-4,fuel_n2_mol_pct,1.0
BLR-4,flue_o2_pct,3.0
BLR-4,stack_temperature_c,162.0
BLR-4,ambient_t_c,32.0
BLR-4,radiation_loss_pct,0.8
BLR-4,cbd_flow_m3_h,2.6
BLR-4,attemperator_spray_t_h,5.5
BLR-4,co2_emission_factor_kg_per_gj,56.1
BLR-4,eco_fw_inlet_t_c,140.0
BLR-4,eco_fw_outlet_t_c,198.0
BLR-4,eco_fw_cp_kj_kg_k,4.18
BLR-4,eco_flue_inlet_t_c,308.0
BLR-4,eco_flue_outlet_t_c,162.0
BLR-4,eco_design_ua_kw_k,160.0
BLR-4,sh1_steam_pressure_bar,63.0
BLR-4,sh1_steam_inlet_t_c,288.0
BLR-4,sh1_steam_outlet_t_c,362.0
BLR-4,sh1_steam_flow_t_h,130.0
BLR-4,sh1_flue_inlet_t_c,745.0
BLR-4,sh1_flue_outlet_t_c,498.0
BLR-4,sh1_design_ua_kw_k,95.0
BLR-4,sh2_steam_pressure_bar,63.0
BLR-4,sh2_steam_inlet_t_c,362.0
BLR-4,sh2_steam_outlet_t_c,487.0
BLR-4,sh2_steam_flow_t_h,130.0
BLR-4,sh2_flue_inlet_t_c,1055.0
BLR-4,sh2_flue_outlet_t_c,745.0
BLR-4,sh2_design_ua_kw_k,75.0
BLR-4,desuperheater_water_t_c,140.0
BLR-4,desuperheater_steam_inlet_t_c,405.0
BLR-4,desuperheater_steam_outlet_t_c,362.0
BLR-4,aph_air_inlet_t_c,32.0
BLR-4,aph_air_outlet_t_c,208.0
BLR-4,aph_air_flow_nm3_h,93000.0
BLR-4,aph_air_cp_kj_kg_k,1.006
BLR-4,aph_air_density_kg_nm3,1.2
BLR-4,min_steam_flow_t_h,50.0
BLR-4,max_steam_flow_t_h,140.0
BLR-4,max_fuel_flow_nm3_h,10500.0
BLR-4,mass_balance_threshold_pct,2.0
BLR-4,energy_balance_threshold_pct,2.0
BLR-4,use_direct_efficiency,0.0
BLR-4,fuel_lhv_mj_per_nm3,37.75014
BLR-4,total_energy_supply_gj_h,341.638767
BLR-4,useful_heat_gj_h,363.37727980519765
BLR-4,boiler_efficiency_pct,93.14024111516285
BLR-4,indirect_efficiency_pct,93.14024111516285
BLR-4,sec_gj_per_t_steam,2.627990515384615
BLR-4,mass_balance_deviation_pct,5.957767722473609
BLR-4,energy_balance_deviation_pct,-9.022670547716238
BLR-4,economizer_duty_gj_h,32.7294
BLR-4,economizer_ua_kw_k,166.275054328348
BLR-4,economizer_approach_c,22.0
BLR-4,economizer_fouling_factor,-0.03773900031905253
BLR-4,economizer_fouling_resistance_k_kw,-0.00023586875199407917
BLR-4,sh1_duty_gj_h,32.02535476858323
BLR-4,sh1_ua_kw_k,30.900634308712775
BLR-4,sh1_approach_c,210.0
BLR-4,sh1_fouling_factor,2.074370546924783
BLR-4,sh1_fouling_resistance_k_kw,0.021835479441313504
BLR-4,sh2_duty_gj_h,41.344129356534914
BLR-4,sh2_ua_kw_k,24.464204685552012
BLR-4,sh2_approach_c,383.0
BLR-4,sh2_fouling_factor,2.06570358464558
BLR-4,sh2_fouling_resistance_k_kw,0.027542714461941065
BLR-4,desuperheater_duty_gj_h,13.624479442058806
BLR-4,desuperheater_temp_drop_c,43.0
BLR-5,steam_flow_t_h,105.0
BLR-5,steam_pressure_bar,63.0
BLR-5,steam_temperature_c,478.0
BLR-5,feedwater_flow_t_h,109.0
BLR-5,feedwater_temperature_c,133.0
BLR-5,fuel_flow_nm3_h,7650.0
BLR-5,fuel_ch4_mol_pct,90.5
BLR-5,fuel_c2h6_mol_pct,4.8
BLR-5,fuel_c3h8_mol_pct,1.9
BLR-5,fuel_c4h10_mol_pct,0.4
BLR-5,fuel_h2_mol_pct,0.1
BLR-5,fuel_co_mol_pct,0.0
BLR-5,fuel_co2_mol_pct,1.3
BLR-5,fuel_n2_mol_pct,1.0
BLR-5,flue_o2_pct,5.0
BLR-5,stack_temperature_c,185.0
BLR-5,ambient_t_c,32.0
BLR-5,radiation_loss_pct,1.0
BLR-5,cbd_flow_m3_h,1.9
BLR-5,attemperator_spray_t_h,3.0
BLR-5,co2_emission_factor_kg_per_gj,56.1
BLR-5,eco_fw_inlet_t_c,133.0
BLR-5,eco_fw_outlet_t_c,188.0
BLR-5,eco_fw_cp_kj_kg_k,4.18
BLR-5,eco_flue_inlet_t_c,315.0
BLR-5,eco_flue_outlet_t_c,185.0
BLR-5,eco_design_ua_kw_k,160.0
BLR-5,sh1_steam_pressure_bar,63.0
BLR-5,sh1_steam_inlet_t_c,278.0
BLR-5,sh1_steam_outlet_t_c,350.0
BLR-5,sh1_steam_flow_t_h,105.0
BLR-5,sh1_flue_inlet_t_c,755.0
BLR-5,sh1_flue_outlet_t_c,505.0
BLR-5,sh1_design_ua_kw_k,95.0
BLR-5,sh2_steam_pressure_bar,63.0
BLR-5,sh2_steam_inlet_t_c,350.0
BLR-5,sh2_steam_outlet_t_c,478.0
BLR-5,sh2_steam_flow_t_h,105.0
BLR-5,sh2_flue_inlet_t_c,1045.0
BLR-5,sh2_flue_outlet_t_c,755.0
BLR-5,sh2_design_ua_kw_k,75.0
BLR-5,desuperheater_water_t_c,133.0
BLR-5,desuperheater_steam_inlet_t_c,388.0
BLR-5,desuperheater_steam_outlet_t_c,350.0
BLR-5,aph_air_inlet_t_c,32.0
BLR-5,aph_air_outlet_t_c,202.0
BLR-5,aph_air_flow_nm3_h,79000.0
BLR-5,aph_air_cp_kj_kg_k,1.006
BLR-5,aph_air_density_kg_nm3,1.2
BLR-5,min_steam_flow_t_h,50.0
BLR-5,max_steam_flow_t_h,140.0
BLR-5,max_fuel_flow_nm3_h,10500.0
BLR-5,mass_balance_threshold_pct,2.0
BLR-5,energy_balance_threshold_pct,2.0
BLR-5,use_direct_efficiency,0.0
BLR-5,fuel_lhv_mj_per_nm3,37.75014
BLR-5,total_energy_supply_gj_h,288.788571
BLR-5,useful_heat_gj_h,294.3519170372174
BLR-5,boiler_efficiency_pct,91.05245548484687
BLR-5,indirect_efficiency_pct,91.05245548484687
BLR-5,sec_gj_per_t_steam,2.750367342857143
BLR-5,mass_balance_deviation_pct,4.770813844714681
BLR-5,energy_balance_deviation_pct,-7.807253934506332
BLR-5,economizer_duty_gj_h,25.059099999999997
BLR-5,economizer_ua_kw_k,82.8753968517431
BLR-5,economizer_approach_c,52.0
BLR-5,economizer_fouling_factor,0.9306091563727426
BLR-5,economizer_fouling_resistance_k_kw,0.005816307227329641
BLR-5,sh1_duty_gj_h,190.02146619574927
BLR-5,sh1_ua_kw_k,171.67675874658192
BLR-5,sh1_approach_c,227.0
BLR-5,sh1_fouling_factor,-0.4466344734511628
BLR-5,sh1_fouling_resistance_k_kw,-0.0047014155100122395
BLR-5,sh2_duty_gj_h,34.71897568114344
BLR-5,sh2_ua_kw_k,20.03081515883373
BLR-5,sh2_approach_c,405.0
BLR-5,sh2_fouling_factor,2.744231046279935
BLR-5,sh2_fouling_resistance_k_kw,0.03658974728373247
BLR-5,desuperheater_duty_gj_h,7.41808403874497
BLR-5,desuperheater_temp_drop_c,38.0
BLR-6,steam_flow_t_h,122.0
BLR-6,steam_pressure_bar,63.0
BLR-6,steam_temperature_c,484.0
BLR-6,feedwater_flow_t_h,126.0
BLR-6,feedwater_temperature_c,139.0
BLR-6,fuel_flow_nm3_h,8500.0
BLR-6,fuel_ch4_mol_pct,90.5
BLR-6,fuel_c2h6_mol_pct,4.8
BLR-6,fuel_c3h8_mol_pct,1.9
BLR-6,fuel_c4h10_mol_pct,0.4
BLR-6,fuel_h2_mol_pct,0.1
BLR-6,fuel_co_mol_pct,0.0
BLR-6,fuel_co2_mol_pct,1.3
BLR-6,fuel_n2_mol_pct,1.0
BLR-6,flue_o2_pct,3.5
BLR-6,stack_temperature_c,172.0
BLR-6,ambient_t_c,32.0
BLR-6,radiation_loss_pct,0.9
BLR-6,cbd_flow_m3_h,2.3
BLR-6,attemperator_spray_t_h,4.8
BLR-6,co2_emission_factor_kg_per_gj,56.1
BLR-6,eco_fw_inlet_t_c,139.0
BLR-6,eco_fw_outlet_t_c,196.0
BLR-6,eco_fw_cp_kj_kg_k,4.18
BLR-6,eco_flue_inlet_t_c,312.0
BLR-6,eco_flue_outlet_t_c,172.0
BLR-6,eco_design_ua_kw_k,160.0
BLR-6,sh1_steam_pressure_bar,63.0
BLR-6,sh1_steam_inlet_t_c,287.0
BLR-6,sh1_steam_outlet_t_c,360.0
BLR-6,sh1_steam_flow_t_h,122.0
BLR-6,sh1_flue_inlet_t_c,748.0
BLR-6,sh1_flue_outlet_t_c,497.0
BLR-6,sh1_design_ua_kw_k,95.0
BLR-6,sh2_steam_pressure_bar,63.0
BLR-6,sh2_steam_inlet_t_c,360.0
BLR-6,sh2_steam_outlet_t_c,484.0
BLR-6,sh2_steam_flow_t_h,122.0
BLR-6,sh2_flue_inlet_t_c,1048.0
BLR-6,sh2_flue_outlet_t_c,748.0
BLR-6,sh2_design_ua_kw_k,75.0
BLR-6,desuperheater_water_t_c,139.0
BLR-6,desuperheater_steam_inlet_t_c,398.0
BLR-6,desuperheater_steam_outlet_t_c,360.0
BLR-6,aph_air_inlet_t_c,32.0
BLR-6,aph_air_outlet_t_c,207.0
BLR-6,aph_air_flow_nm3_h,87500.0
BLR-6,aph_air_cp_kj_kg_k,1.006
BLR-6,aph_air_density_kg_nm3,1.2
BLR-6,min_steam_flow_t_h,50.0
BLR-6,max_steam_flow_t_h,140.0
BLR-6,max_fuel_flow_nm3_h,10500.0
BLR-6,mass_balance_threshold_pct,2.0
BLR-6,energy_balance_threshold_pct,2.0
BLR-6,use_direct_efficiency,0.0
BLR-6,fuel_lhv_mj_per_nm3,37.75014
BLR-6,total_energy_supply_gj_h,320.87619
BLR-6,useful_heat_gj_h,340.655466508076
BLR-6,boiler_efficiency_pct,92.39946073197366
BLR-6,indirect_efficiency_pct,92.39946073197366
BLR-6,sec_gj_per_t_steam,2.630132704918033
BLR-6,mass_balance_deviation_pct,5.229283990345949
BLR-6,energy_balance_deviation_pct,-9.509965434172642
BLR-6,economizer_duty_gj_h,30.020759999999996
BLR-6,economizer_ua_kw_k,126.30045490156577
BLR-6,economizer_approach_c,33.0
BLR-6,economizer_fouling_factor,0.26682045701813584
BLR-6,economizer_fouling_resistance_k_kw,0.001667627856363348
BLR-6,sh1_duty_gj_h,29.898342407736855
BLR-6,sh1_ua_kw_k,28.643144341487456
BLR-6,sh1_approach_c,210.0
BLR-6,sh1_fouling_factor,2.3166749735083934
BLR-6,sh1_fouling_resistance_k_kw,0.024386052352719935
BLR-6,sh2_duty_gj_h,38.60659051076546
BLR-6,sh2_ua_kw_k,22.79159275843945
BLR-6,sh2_approach_c,388.0
BLR-6,sh2_fouling_factor,2.2906870877739958
BLR-6,sh2_fouling_resistance_k_kw,0.030542494503653275
BLR-6,desuperheater_duty_gj_h,11.883890203172873
BLR-6,desuperheater_temp_drop_c,38.0
